model,target_item_idx,m,relevant_users,hits,precision,recall,ndcg,target_removed_from_profiles,candidate_users
Random Reverse,1040,100,57,0,0.0,0.0,0.0,True,80889
Random Reverse,1040,500,57,1,0.002,0.017543859649122806,0.007923323666561928,True,80889
Random Reverse,1040,1000,57,2,0.002,0.03508771929824561,0.015759962132478447,True,80889
TF-IDF Reverse,1051,100,11,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1051,500,11,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1051,1000,11,0,0.0,0.0,0.0,True,80889
User Activity,1051,100,11,0,0.0,0.0,0.0,True,80889
User Activity,1051,500,11,0,0.0,0.0,0.0,True,80889
User Activity,1051,1000,11,1,0.001,0.09090909090909091,0.02281173426041347,True,80889
Random Reverse,1051,100,11,0,0.0,0.0,0.0,True,80889
Random Reverse,1051,500,11,0,0.0,0.0,0.0,True,80889
Random Reverse,1051,1000,11,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1053,100,13,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1053,500,13,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1053,1000,13,0,0.0,0.0,0.0,True,80889
User Activity,1053,100,13,0,0.0,0.0,0.0,True,80889
User Activity,1053,500,13,0,0.0,0.0,0.0,True,80889
User Activity,1053,1000,13,0,0.0,0.0,0.0,True,80889
Random Reverse,1053,100,13,0,0.0,0.0,0.0,True,80889
Random Reverse,1053,500,13,0,0.0,0.0,0.0,True,80889
Random Reverse,1053,1000,13,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1054,100,26,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1054,500,26,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1054,1000,26,0,0.0,0.0,0.0,True,80889
User Activity,1054,100,26,0,0.0,0.0,0.0,True,80889
User Activity,1054,500,26,0,0.0,0.0,0.0,True,80889
User Activity,1054,1000,26,0,0.0,0.0,0.0,True,80889
Random Reverse,1054,100,26,0,0.0,0.0,0.0,True,80889
Random Reverse,1054,500,26,0,0.0,0.0,0.0,True,80889
Random Reverse,1054,1000,26,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1055,100,94,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1055,500,94,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1055,1000,94,0,0.0,0.0,0.0,True,80889
User Activity,1055,100,94,0,0.0,0.0,0.0,True,80889
User Activity,1055,500,94,0,0.0,0.0,0.0,True,80889
User Activity,1055,1000,94,0,0.0,0.0,0.0,True,80889
Random Reverse,1055,100,94,1,0.01,0.010638297872340425,0.007728036087246685,True,80889
Random Reverse,1055,500,94,3,0.006,0.031914893617021274,0.019676485925071114,True,80889
Random Reverse,1055,1000,94,3,0.003,0.031914893617021274,0.019676485925071114,True,80889
TF-IDF Reverse,1058,100,50,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1058,500,50,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1058,1000,50,1,0.001,0.02,0.008373127073083115,True,80889
User Activity,1058,100,50,0,0.0,0.0,0.0,True,80889
User Activity,1058,500,50,0,0.0,0.0,0.0,True,80889
User Activity,1058,1000,50,0,0.0,0.0,0.0,True,80889
Random Reverse,1058,100,50,0,0.0,0.0,0.0,True,80889
Random Reverse,1058,500,50,0,0.0,0.0,0.0,True,80889
Random Reverse,1058,1000,50,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1059,100,27,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1059,500,27,1,0.002,0.037037037037037035,0.013338888397485519,True,80889
TF-IDF Reverse,1059,1000,27,1,0.001,0.037037037037037035,0.013338888397485519,True,80889
User Activity,1059,100,27,0,0.0,0.0,0.0,True,80889
User Activity,1059,500,27,0,0.0,0.0,0.0,True,80889
User Activity,1059,1000,27,0,0.0,0.0,0.0,True,80889
Random Reverse,1059,100,27,0,0.0,0.0,0.0,True,80889
Random Reverse,1059,500,27,0,0.0,0.0,0.0,True,80889
Random Reverse,1059,1000,27,1,0.001,0.037037037037037035,0.01189646801349994,True,80889
TF-IDF Reverse,1060,100,13,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1060,500,13,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1060,1000,13,0,0.0,0.0,0.0,True,80889
User Activity,1060,100,13,0,0.0,0.0,0.0,True,80889
User Activity,1060,500,13,0,0.0,0.0,0.0,True,80889
User Activity,1060,1000,13,0,0.0,0.0,0.0,True,80889
Random Reverse,1060,100,13,0,0.0,0.0,0.0,True,80889
Random Reverse,1060,500,13,0,0.0,0.0,0.0,True,80889
Random Reverse,1060,1000,13,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1061,100,16,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1061,500,16,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1061,1000,16,0,0.0,0.0,0.0,True,80889
User Activity,1061,100,16,0,0.0,0.0,0.0,True,80889
User Activity,1061,500,16,0,0.0,0.0,0.0,True,80889
User Activity,1061,1000,16,0,0.0,0.0,0.0,True,80889
Random Reverse,1061,100,16,0,0.0,0.0,0.0,True,80889
Random Reverse,1061,500,16,0,0.0,0.0,0.0,True,80889
Random Reverse,1061,1000,16,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1062,100,14,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1062,500,14,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1062,1000,14,0,0.0,0.0,0.0,True,80889
User Activity,1062,100,14,0,0.0,0.0,0.0,True,80889
User Activity,1062,500,14,1,0.002,0.07142857142857142,0.02160667608974257,True,80889
User Activity,1062,1000,14,1,0.001,0.07142857142857142,0.02160667608974257,True,80889
Random Reverse,1062,100,14,0,0.0,0.0,0.0,True,80889
Random Reverse,1062,500,14,0,0.0,0.0,0.0,True,80889
Random Reverse,1062,1000,14,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1063,100,29,1,0.01,0.034482758620689655,0.022322096352738865,True,80889
TF-IDF Reverse,1063,500,29,1,0.002,0.034482758620689655,0.022322096352738865,True,80889
TF-IDF Reverse,1063,1000,29,1,0.001,0.034482758620689655,0.022322096352738865,True,80889
User Activity,1063,100,29,0,0.0,0.0,0.0,True,80889
User Activity,1063,500,29,0,0.0,0.0,0.0,True,80889
User Activity,1063,1000,29,0,0.0,0.0,0.0,True,80889
Random Reverse,1063,100,29,0,0.0,0.0,0.0,True,80889
Random Reverse,1063,500,29,0,0.0,0.0,0.0,True,80889
Random Reverse,1063,1000,29,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1065,100,32,2,0.02,0.0625,0.04221560748510425,True,80889
TF-IDF Reverse,1065,500,32,2,0.004,0.0625,0.04221560748510425,True,80889
TF-IDF Reverse,1065,1000,32,2,0.002,0.0625,0.04221560748510425,True,80889
User Activity,1065,100,32,0,0.0,0.0,0.0,True,80889
User Activity,1065,500,32,0,0.0,0.0,0.0,True,80889
User Activity,1065,1000,32,0,0.0,0.0,0.0,True,80889
Random Reverse,1065,100,32,0,0.0,0.0,0.0,True,80889
Random Reverse,1065,500,32,0,0.0,0.0,0.0,True,80889
Random Reverse,1065,1000,32,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1066,100,118,1,0.01,0.00847457627118644,0.007220048102836811,True,80889
TF-IDF Reverse,1066,500,118,5,0.01,0.0423728813559322,0.027647601941255488,True,80889
TF-IDF Reverse,1066,1000,118,5,0.005,0.0423728813559322,0.027647601941255488,True,80889
User Activity,1066,100,118,0,0.0,0.0,0.0,True,80889
User Activity,1066,500,118,0,0.0,0.0,0.0,True,80889
User Activity,1066,1000,118,1,0.001,0.00847457627118644,0.0043760328447732715,True,80889
Random Reverse,1066,100,118,0,0.0,0.0,0.0,True,80889
Random Reverse,1066,500,118,3,0.006,0.025423728813559324,0.016946389302695496,True,80889
Random Reverse,1066,1000,118,3,0.003,0.025423728813559324,0.016946389302695496,True,80889
TF-IDF Reverse,1067,100,293,1,0.01,0.0034129692832764505,0.007252664423766982,True,80889
TF-IDF Reverse,1067,500,293,11,0.022,0.03754266211604096,0.027772568702202002,True,80889
TF-IDF Reverse,1067,1000,293,19,0.019,0.06484641638225255,0.04664911411691992,True,80889
User Activity,1067,100,293,0,0.0,0.0,0.0,True,80889
User Activity,1067,500,293,0,0.0,0.0,0.0,True,80889
User Activity,1067,1000,293,0,0.0,0.0,0.0,True,80889
Random Reverse,1067,100,293,0,0.0,0.0,0.0,True,80889
Random Reverse,1067,500,293,2,0.004,0.006825938566552901,0.005016496138176404,True,80889
Random Reverse,1067,1000,293,6,0.006,0.020477815699658702,0.014124831270146824,True,80889
TF-IDF Reverse,1069,100,11,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1069,500,11,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1069,1000,11,0,0.0,0.0,0.0,True,80889
User Activity,1069,100,11,0,0.0,0.0,0.0,True,80889
User Activity,1069,500,11,0,0.0,0.0,0.0,True,80889
User Activity,1069,1000,11,0,0.0,0.0,0.0,True,80889
Random Reverse,1069,100,11,0,0.0,0.0,0.0,True,80889
Random Reverse,1069,500,11,1,0.002,0.09090909090909091,0.02825142596009061,True,80889
Random Reverse,1069,1000,11,1,0.001,0.09090909090909091,0.02825142596009061,True,80889
TF-IDF Reverse,1071,100,5,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1071,500,5,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1071,1000,5,0,0.0,0.0,0.0,True,80889
User Activity,1071,100,5,0,0.0,0.0,0.0,True,80889
User Activity,1071,500,5,0,0.0,0.0,0.0,True,80889
User Activity,1071,1000,5,0,0.0,0.0,0.0,True,80889
Random Reverse,1071,100,5,0,0.0,0.0,0.0,True,80889
Random Reverse,1071,500,5,0,0.0,0.0,0.0,True,80889
Random Reverse,1071,1000,5,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1072,100,122,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1072,500,122,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1072,1000,122,0,0.0,0.0,0.0,True,80889
User Activity,1072,100,122,0,0.0,0.0,0.0,True,80889
User Activity,1072,500,122,0,0.0,0.0,0.0,True,80889
User Activity,1072,1000,122,0,0.0,0.0,0.0,True,80889
Random Reverse,1072,100,122,0,0.0,0.0,0.0,True,80889
Random Reverse,1072,500,122,1,0.002,0.00819672131147541,0.005303921115069942,True,80889
Random Reverse,1072,1000,122,1,0.001,0.00819672131147541,0.005303921115069942,True,80889
TF-IDF Reverse,1073,100,125,1,0.01,0.008,0.01847551879282437,True,80889
TF-IDF Reverse,1073,500,125,73,0.146,0.584,0.3769512170041984,True,80889
TF-IDF Reverse,1073,1000,125,81,0.081,0.648,0.4104035801380156,True,80889
User Activity,1073,100,125,0,0.0,0.0,0.0,True,80889
User Activity,1073,500,125,1,0.002,0.008,0.0053755189268949975,True,80889
User Activity,1073,1000,125,2,0.002,0.016,0.009835923505005955,True,80889
Random Reverse,1073,100,125,0,0.0,0.0,0.0,True,80889
Random Reverse,1073,500,125,0,0.0,0.0,0.0,True,80889
Random Reverse,1073,1000,125,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1074,100,23,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1074,500,23,2,0.004,0.08695652173913043,0.03170392160880392,True,80889
TF-IDF Reverse,1074,1000,23,2,0.002,0.08695652173913043,0.03170392160880392,True,80889
User Activity,1074,100,23,0,0.0,0.0,0.0,True,80889
User Activity,1074,500,23,0,0.0,0.0,0.0,True,80889
User Activity,1074,1000,23,0,0.0,0.0,0.0,True,80889
Random Reverse,1074,100,23,0,0.0,0.0,0.0,True,80889
Random Reverse,1074,500,23,0,0.0,0.0,0.0,True,80889
Random Reverse,1074,1000,23,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1079,100,7,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1079,500,7,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1079,1000,7,0,0.0,0.0,0.0,True,80889
User Activity,1079,100,7,0,0.0,0.0,0.0,True,80889
User Activity,1079,500,7,0,0.0,0.0,0.0,True,80889
User Activity,1079,1000,7,1,0.001,0.14285714285714285,0.027941322316880672,True,80889
Random Reverse,1079,100,7,0,0.0,0.0,0.0,True,80889
Random Reverse,1079,500,7,0,0.0,0.0,0.0,True,80889
Random Reverse,1079,1000,7,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1080,100,8,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1080,500,8,1,0.002,0.125,0.036076808460602024,True,80889
TF-IDF Reverse,1080,1000,8,2,0.002,0.25,0.061457922033063196,True,80889
User Activity,1080,100,8,0,0.0,0.0,0.0,True,80889
User Activity,1080,500,8,0,0.0,0.0,0.0,True,80889
User Activity,1080,1000,8,0,0.0,0.0,0.0,True,80889
Random Reverse,1080,100,8,0,0.0,0.0,0.0,True,80889
Random Reverse,1080,500,8,0,0.0,0.0,0.0,True,80889
Random Reverse,1080,1000,8,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1081,100,6,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1081,500,6,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1081,1000,6,0,0.0,0.0,0.0,True,80889
User Activity,1081,100,6,0,0.0,0.0,0.0,True,80889
User Activity,1081,500,6,0,0.0,0.0,0.0,True,80889
User Activity,1081,1000,6,0,0.0,0.0,0.0,True,80889
Random Reverse,1081,100,6,0,0.0,0.0,0.0,True,80889
Random Reverse,1081,500,6,0,0.0,0.0,0.0,True,80889
Random Reverse,1081,1000,6,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1082,100,18,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1082,500,18,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1082,1000,18,0,0.0,0.0,0.0,True,80889
User Activity,1082,100,18,0,0.0,0.0,0.0,True,80889
User Activity,1082,500,18,0,0.0,0.0,0.0,True,80889
User Activity,1082,1000,18,0,0.0,0.0,0.0,True,80889
Random Reverse,1082,100,18,0,0.0,0.0,0.0,True,80889
Random Reverse,1082,500,18,1,0.002,0.05555555555555555,0.01911682093567796,True,80889
Random Reverse,1082,1000,18,1,0.001,0.05555555555555555,0.01911682093567796,True,80889
TF-IDF Reverse,1083,100,211,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1083,500,211,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1083,1000,211,0,0.0,0.0,0.0,True,80889
User Activity,1083,100,211,0,0.0,0.0,0.0,True,80889
User Activity,1083,500,211,0,0.0,0.0,0.0,True,80889
User Activity,1083,1000,211,0,0.0,0.0,0.0,True,80889
Random Reverse,1083,100,211,0,0.0,0.0,0.0,True,80889
Random Reverse,1083,500,211,0,0.0,0.0,0.0,True,80889
Random Reverse,1083,1000,211,2,0.002,0.009478672985781991,0.006003137399263268,True,80889
TF-IDF Reverse,1085,100,94,7,0.07,0.07446808510638298,0.10850902061673111,True,80889
TF-IDF Reverse,1085,500,94,9,0.018,0.09574468085106383,0.12195388140694807,True,80889
TF-IDF Reverse,1085,1000,94,10,0.01,0.10638297872340426,0.12744542192342662,True,80889
User Activity,1085,100,94,0,0.0,0.0,0.0,True,80889
User Activity,1085,500,94,0,0.0,0.0,0.0,True,80889
User Activity,1085,1000,94,0,0.0,0.0,0.0,True,80889
Random Reverse,1085,100,94,0,0.0,0.0,0.0,True,80889
Random Reverse,1085,500,94,0,0.0,0.0,0.0,True,80889
Random Reverse,1085,1000,94,2,0.002,0.02127659574468085,0.010339161651691854,True,80889
TF-IDF Reverse,1086,100,6,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1086,500,6,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1086,1000,6,0,0.0,0.0,0.0,True,80889
User Activity,1086,100,6,0,0.0,0.0,0.0,True,80889
User Activity,1086,500,6,0,0.0,0.0,0.0,True,80889
User Activity,1086,1000,6,0,0.0,0.0,0.0,True,80889
Random Reverse,1086,100,6,0,0.0,0.0,0.0,True,80889
Random Reverse,1086,500,6,0,0.0,0.0,0.0,True,80889
Random Reverse,1086,1000,6,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1088,100,252,1,0.01,0.003968253968253968,0.04775852326081999,True,80889
TF-IDF Reverse,1088,500,252,2,0.004,0.007936507936507936,0.02717982972405942,True,80889
TF-IDF Reverse,1088,1000,252,9,0.009,0.03571428571428571,0.0448515816443488,True,80889
User Activity,1088,100,252,0,0.0,0.0,0.0,True,80889
User Activity,1088,500,252,0,0.0,0.0,0.0,True,80889
User Activity,1088,1000,252,0,0.0,0.0,0.0,True,80889
Random Reverse,1088,100,252,1,0.01,0.003968253968253968,0.00829877616945003,True,80889
Random Reverse,1088,500,252,2,0.004,0.007936507936507936,0.006996486930299872,True,80889
Random Reverse,1088,1000,252,2,0.002,0.007936507936507936,0.006996486930299872,True,80889
TF-IDF Reverse,1089,100,181,42,0.42,0.23204419889502761,0.3180650173611857,True,80889
TF-IDF Reverse,1089,500,181,116,0.232,0.6408839779005525,0.5160451916898813,True,80889
TF-IDF Reverse,1089,1000,181,116,0.116,0.6408839779005525,0.5160451916898813,True,80889
User Activity,1089,100,181,0,0.0,0.0,0.0,True,80889
User Activity,1089,500,181,0,0.0,0.0,0.0,True,80889
User Activity,1089,1000,181,0,0.0,0.0,0.0,True,80889
Random Reverse,1089,100,181,0,0.0,0.0,0.0,True,80889
Random Reverse,1089,500,181,2,0.004,0.011049723756906077,0.007933526351559372,True,80889
Random Reverse,1089,1000,181,3,0.003,0.016574585635359115,0.011287749959164983,True,80889
TF-IDF Reverse,1090,100,190,5,0.05,0.02631578947368421,0.040267478552234885,True,80889
TF-IDF Reverse,1090,500,190,15,0.03,0.07894736842105263,0.062065272548007894,True,80889
TF-IDF Reverse,1090,1000,190,19,0.019,0.1,0.07470915143313697,True,80889
User Activity,1090,100,190,0,0.0,0.0,0.0,True,80889
User Activity,1090,500,190,0,0.0,0.0,0.0,True,80889
User Activity,1090,1000,190,0,0.0,0.0,0.0,True,80889
Random Reverse,1090,100,190,0,0.0,0.0,0.0,True,80889
Random Reverse,1090,500,190,1,0.002,0.005263157894736842,0.00338874986851391,True,80889
Random Reverse,1090,1000,190,2,0.002,0.010526315789473684,0.006606249066466471,True,80889
TF-IDF Reverse,1093,100,137,1,0.01,0.0072992700729927005,0.009237759396412184,True,80889
TF-IDF Reverse,1093,500,137,1,0.002,0.0072992700729927005,0.007354060897844788,True,80889
TF-IDF Reverse,1093,1000,137,2,0.002,0.014598540145985401,0.011470549082893296,True,80889
User Activity,1093,100,137,0,0.0,0.0,0.0,True,80889
User Activity,1093,500,137,0,0.0,0.0,0.0,True,80889
User Activity,1093,1000,137,0,0.0,0.0,0.0,True,80889
Random Reverse,1093,100,137,0,0.0,0.0,0.0,True,80889
Random Reverse,1093,500,137,1,0.002,0.0072992700729927005,0.00536439402216178,True,80889
Random Reverse,1093,1000,137,3,0.003,0.021897810218978103,0.013293781963171955,True,80889
TF-IDF Reverse,1094,100,21,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1094,500,21,1,0.002,0.047619047619047616,0.01697663890335049,True,80889
TF-IDF Reverse,1094,1000,21,1,0.001,0.047619047619047616,0.01697663890335049,True,80889
User Activity,1094,100,21,0,0.0,0.0,0.0,True,80889
User Activity,1094,500,21,0,0.0,0.0,0.0,True,80889
User Activity,1094,1000,21,0,0.0,0.0,0.0,True,80889
Random Reverse,1094,100,21,0,0.0,0.0,0.0,True,80889
Random Reverse,1094,500,21,0,0.0,0.0,0.0,True,80889
Random Reverse,1094,1000,21,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1095,100,15,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1095,500,15,1,0.002,0.06666666666666667,0.02047904459673538,True,80889
TF-IDF Reverse,1095,1000,15,2,0.002,0.13333333333333333,0.038203372338222436,True,80889
User Activity,1095,100,15,0,0.0,0.0,0.0,True,80889
User Activity,1095,500,15,0,0.0,0.0,0.0,True,80889
User Activity,1095,1000,15,0,0.0,0.0,0.0,True,80889
Random Reverse,1095,100,15,0,0.0,0.0,0.0,True,80889
Random Reverse,1095,500,15,0,0.0,0.0,0.0,True,80889
Random Reverse,1095,1000,15,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1097,100,116,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1097,500,116,2,0.004,0.017241379310344827,0.010234733208676522,True,80889
TF-IDF Reverse,1097,1000,116,3,0.003,0.02586206896551724,0.014853234835318549,True,80889
User Activity,1097,100,116,0,0.0,0.0,0.0,True,80889
User Activity,1097,500,116,0,0.0,0.0,0.0,True,80889
User Activity,1097,1000,116,0,0.0,0.0,0.0,True,80889
Random Reverse,1097,100,116,0,0.0,0.0,0.0,True,80889
Random Reverse,1097,500,116,2,0.004,0.017241379310344827,0.011656178689457976,True,80889
Random Reverse,1097,1000,116,2,0.002,0.017241379310344827,0.011656178689457976,True,80889
TF-IDF Reverse,1098,100,9,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1098,500,9,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1098,1000,9,0,0.0,0.0,0.0,True,80889
User Activity,1098,100,9,0,0.0,0.0,0.0,True,80889
User Activity,1098,500,9,0,0.0,0.0,0.0,True,80889
User Activity,1098,1000,9,0,0.0,0.0,0.0,True,80889
Random Reverse,1098,100,9,0,0.0,0.0,0.0,True,80889
Random Reverse,1098,500,9,0,0.0,0.0,0.0,True,80889
Random Reverse,1098,1000,9,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1099,100,22,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1099,500,22,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1099,1000,22,0,0.0,0.0,0.0,True,80889
User Activity,1099,100,22,0,0.0,0.0,0.0,True,80889
User Activity,1099,500,22,0,0.0,0.0,0.0,True,80889
User Activity,1099,1000,22,0,0.0,0.0,0.0,True,80889
Random Reverse,1099,100,22,0,0.0,0.0,0.0,True,80889
Random Reverse,1099,500,22,0,0.0,0.0,0.0,True,80889
Random Reverse,1099,1000,22,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1101,100,34,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1101,500,34,3,0.006,0.08823529411764706,0.03851379460432297,True,80889
TF-IDF Reverse,1101,1000,34,4,0.004,0.11764705882352941,0.04945154498427523,True,80889
User Activity,1101,100,34,0,0.0,0.0,0.0,True,80889
User Activity,1101,500,34,0,0.0,0.0,0.0,True,80889
User Activity,1101,1000,34,0,0.0,0.0,0.0,True,80889
Random Reverse,1101,100,34,0,0.0,0.0,0.0,True,80889
Random Reverse,1101,500,34,0,0.0,0.0,0.0,True,80889
Random Reverse,1101,1000,34,1,0.001,0.029411764705882353,0.010263230708465328,True,80889
TF-IDF Reverse,1102,100,5,1,0.01,0.2,0.09803928583135704,True,80889
TF-IDF Reverse,1102,500,5,1,0.002,0.2,0.09803928583135704,True,80889
TF-IDF Reverse,1102,1000,5,1,0.001,0.2,0.09803928583135704,True,80889
User Activity,1102,100,5,0,0.0,0.0,0.0,True,80889
User Activity,1102,500,5,0,0.0,0.0,0.0,True,80889
User Activity,1102,1000,5,0,0.0,0.0,0.0,True,80889
Random Reverse,1102,100,5,0,0.0,0.0,0.0,True,80889
Random Reverse,1102,500,5,0,0.0,0.0,0.0,True,80889
Random Reverse,1102,1000,5,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1103,100,39,1,0.01,0.02564102564102564,0.015012834406945645,True,80889
TF-IDF Reverse,1103,500,39,1,0.002,0.02564102564102564,0.015012834406945645,True,80889
TF-IDF Reverse,1103,1000,39,1,0.001,0.02564102564102564,0.015012834406945645,True,80889
User Activity,1103,100,39,0,0.0,0.0,0.0,True,80889
User Activity,1103,500,39,0,0.0,0.0,0.0,True,80889
User Activity,1103,1000,39,0,0.0,0.0,0.0,True,80889
Random Reverse,1103,100,39,0,0.0,0.0,0.0,True,80889
Random Reverse,1103,500,39,1,0.002,0.02564102564102564,0.01051957674154314,True,80889
Random Reverse,1103,1000,39,1,0.001,0.02564102564102564,0.01051957674154314,True,80889
TF-IDF Reverse,1105,100,15,3,0.03,0.2,0.08138867689037886,True,80889
TF-IDF Reverse,1105,500,15,3,0.006,0.2,0.08138867689037886,True,80889
TF-IDF Reverse,1105,1000,15,3,0.003,0.2,0.08138867689037886,True,80889
User Activity,1105,100,15,0,0.0,0.0,0.0,True,80889
User Activity,1105,500,15,0,0.0,0.0,0.0,True,80889
User Activity,1105,1000,15,0,0.0,0.0,0.0,True,80889
Random Reverse,1105,100,15,0,0.0,0.0,0.0,True,80889
Random Reverse,1105,500,15,0,0.0,0.0,0.0,True,80889
Random Reverse,1105,1000,15,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1106,100,44,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1106,500,44,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1106,1000,44,0,0.0,0.0,0.0,True,80889
User Activity,1106,100,44,0,0.0,0.0,0.0,True,80889
User Activity,1106,500,44,0,0.0,0.0,0.0,True,80889
User Activity,1106,1000,44,0,0.0,0.0,0.0,True,80889
Random Reverse,1106,100,44,0,0.0,0.0,0.0,True,80889
Random Reverse,1106,500,44,0,0.0,0.0,0.0,True,80889
Random Reverse,1106,1000,44,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1109,100,7,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1109,500,7,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1109,1000,7,0,0.0,0.0,0.0,True,80889
User Activity,1109,100,7,0,0.0,0.0,0.0,True,80889
User Activity,1109,500,7,0,0.0,0.0,0.0,True,80889
User Activity,1109,1000,7,0,0.0,0.0,0.0,True,80889
Random Reverse,1109,100,7,0,0.0,0.0,0.0,True,80889
Random Reverse,1109,500,7,0,0.0,0.0,0.0,True,80889
Random Reverse,1109,1000,7,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1110,100,331,1,0.01,0.0030211480362537764,0.007236235447768947,True,80889
